"source","title","author","genre","price_usd","rating","ratings_count","year","language"
"Open Library","One Flew Over the Cuckoo's Nest","Ken Kesey","psychology",0,4.137931,29,1962,"rum"
"Open Library","Ulysses","James Joyce","psychology",0,3.375,16,1914,"glg"
"Open Library","To the Lighthouse","Virginia Woolf","psychology",0,3.7586207,29,1927,"es"
"Open Library","Of Mice and Men","John Steinbeck","psychology",0,3.9827585,290,1937,"tmh"
"Open Library","Der Proceß","Franz Kafka","psychology",0,4.193548,62,1825,"yid"
"Open Library","Life of Pi","Yann Martel","psychology",0,3.966443,149,2000,"heb"
"Open Library","The Importance of Being Earnest","Oscar Wilde","psychology",0,4.126984,63,1893,"en"
"Open Library","Catch-22","Joseph Heller","psychology",0,4.121212,198,1961,"rus"
"Open Library","The Old Man and the Sea","Ernest Hemingway","psychology",0,3.8991227,228,1952,"jpn"
"Open Library","The most dangerous game","Richard Connell","sports",0,3.857143,21,1990,"en"
"Open Library","Adventures of Huckleberry Finn","Mark Twain","sports",0,3.9497907,239,1876,"rus"
"Open Library","The natural","Bernard Malamud","sports",0,3,2,1952,"ita"
"Open Library","Fundamentals of Anatomy & Physiology","Frederic Martini","sports",0,4.1666665,6,1989,"en"
"Open Library","Maniac Magee","Jerry Spinelli","sports",0,4.108108,37,1990,"en"
"Open Library","Promise Me","Harlan Coben","sports",0,4.4,5,2006,"por"
"Open Library","Monster Blood","Robert Lawrence Stine","sports",0,3.5,10,1992,"chi"
"Open Library","The Absolutely True Diary of a Part-Time Indian","Sherman Alexie","sports",0,3.6666667,33,2007,"chi"
"Open Library","Quidditch Through the Ages","J. K. Rowling","sports",0,3.53125,32,2001,"de"
"Open Library","Exercise physiology","Scott K. Powers","sports",0,4,2,1990,"en"
"Open Library","Born to Run","Christopher McDougall","sports",0,4.48,25,2009,"heb"
"Open Library","Unbroken","Laura Hillenbrand","sports",0,4.189189,37,2010,"chi"
"Open Library","Friday night lights","Buzz Bissinger","sports",0,4.25,8,1990,"en"
"Open Library","The Boys in the Boat","Daniel James Brown","sports",0,3.8,15,2013,"en"
"Open Library","Guide des mouvements de musculation","Frédéric Delavier","sports",0,3.5,4,2001,"en"
"Open Library","Big Nate Strikes Again","Lincoln Peirce","sports",0,4,22,2010,"es"
"Open Library","走ることについて語るときに僕の語ること","村上春樹","sports",0,3.902439,41,2006,"chi"
"Open Library","Chicken Soup for the Soul","Jack Canfield","sports",0,4.5,2,1993,"en"
"Open Library","The Crossover","Kwame Alexander","sports",0,4.5,18,2014,"es"
"Open Library","The power of one","Bryce Courtenay","sports",0,4.090909,11,1989,"en"
"Open Library","Shelter","Harlan Coben","sports",0,3.75,4,2011,"heb"
"Open Library","Icebreaker","Hannah Grace","sports",0,3.9005847,171,2020,"en"
"Open Library","Kokuritsu Kokkai Toshokan shozō Meijiki kankō tosho maikuro-ban shūsei","Kokuritsu Kokkai Toshokan (Japan)","sports",0,5,2,1991,"chi"
"Open Library","Exercise physiology","William D. McArdle","sports",0,3,3,1981,"en"
"Open Library","Dear John","Nicholas Sparks","sports",0,3.625,16,2006,"chi"
"Open Library","Carrie Soto Is Back","Taylor Jenkins Reid","sports",0,3.6363637,11,2022,"en"
"Open Library","The Deal","Elle Kennedy","sports",0,4.28,25,2015,"en"
"Open Library","Can't Hurt Me","David Goggins","sports",0,4.26257,179,2018,"es"
"Open Library","Un sogno sul ghiaccio per Colette","Elisabetta Dami","sports",0,3.5,4,2011,"ita"
"Open Library","The Visitor","Katherine Applegate","sports",0,4.4,5,1996,"ita"
"Open Library","Big Nate - Game On!","Lincoln Peirce","sports",0,4,19,2013,"en"
"Open Library","Game Changer","Rachel Reid","sports",0,4,3,2018,"fr"
"Open Library","Pucking Around","Emily Rath","sports",0,3,2,2023,"en"
"Open Library","Wildfire","Hannah Grace","sports",0,3.7222223,18,2023,"dut"
"Open Library","Deal Breaker","Harlan Coben","sports",0,4,4,1995,"chi"
"Open Library","Mile High","Liz Tomforde","sports",0,4,5,2023,"es"
"Open Library","Watch me throw the ball!","Mo Willems","sports",0,4.3636365,11,2009,"en"
"Open Library","Right Move","Liz Tomforde","sports",0,4.5,2,2023,"en"
"Open Library","Beartown","Fredrik Backman","sports",0,4,7,2017,"en"
"Open Library","The Foxhole Court","Nora Sakavic","sports",0,3.875,8,2013,"en"
"Open Library","Bully","Penelope Douglas","sports",0,4.6363635,11,2013,"en"
"Open Library","Keeping 13","Chloe Walsh","sports",0,4.75,4,2020,"en"
"Open Library","Relentless","Tim Grover","sports",0,4.5,4,2013,"en"
"Open Library","Big Nate, thunka, thunka, thunka","Lincoln Peirce","sports",0,4.5833335,12,2016,"en"
"Open Library","Blind Side","Kandi Steiner","sports",0,3.5,2,2022,"en"
"Open Library","Open","Andre Agassi","sports",0,5,3,2009,"en"
"Open Library","The Long Game","Rachel Reid","sports",0,4,1,2022,"en"
"Open Library","Daydream","Hannah Grace","sports",0,4.142857,7,2024,"en"
"Open Library","If We Ever Meet Again","Ana Huang","sports",0,3.6666667,3,2020,"en"
"Open Library","Relax & win","Bud Winter","sports",0,4,4,1981,"en"
"Open Library","The Raven King","Nora Sakavic","sports",0,4.375,8,2013,"en"
"Open Library","Ralph S. Mouse","Beverly Cleary","sports",0,3.875,8,1982,"en"
"Open Library","Grumpy Darling","Alexandra Moody","sports",0,4.2272725,22,2025,"en"
"Open Library","Heated Rivalry","Rachel Reid","sports",0,3.8181818,11,2019,"en"
"Open Library","Lo strano caso dei Giochi Olimpici","Elisabetta Dami","sports",0,4.714286,7,2004,"en"
"Open Library","Gender equity in intercollegiate athletics","Brak Informacji","sports",0,3.3333333,3,1993,"en"
"Open Library","The Mamba mentality","Kobe Bryant","sports",0,4.45,20,2005,"en"
"Open Library","Ghost","Jason Reynolds","sports",0,4.25,12,2016,"en"
"Open Library","Good for Me and You","Mercer Mayer","sports",0,4.4545455,11,2004,"en"
"Open Library","Some Girls Do","Jennifer Dugan","sports",0,3.4,5,2021,"en"
"Open Library","Real","Katy Evans","sports",0,4,3,2013,"en"
"Open Library","Works (Carrie / Night Shift / 'Salem's Lot / Shining)","Stephen King","sports",0,4.818182,22,1981,"en"
"Open Library","The Young Pitcher","Zane Grey","sports",0,0,0,1911,"en"
"Open Library","Chokehold","Leigh Rivers","sports",0,3.5,6,2024,"en"
"Open Library","From Here to Eternity","James Jones","sports",0,2,1,1951,"rus"
"Open Library","Caught Up","Liz Tomforde","sports",0,3,3,2023,"en"
"Open Library","Bleachers","John Grisham","sports",0,3.6666667,3,2003,"pl"
"Open Library","Tryst Six Venom","Penelope Douglas","sports",0,0,0,2021,"en"
"Open Library","Deathwatch","Robb White","sports",0,5,3,1972,"en"
"Open Library","GTO","Tohru Fujisawa","sports",0,3,1,1997,"en"
"Open Library","Miracle in the Andes","Nando Parrado","sports",0,4.3333335,3,2006,"fr"
"Open Library","Jabari jumps","Gaia Cornwall","sports",0,4,2,2017,"en"
"Open Library","Wanderlust","Rebecca Solnit","sports",0,4.25,4,2000,"en"
"Open Library","Indian horse","Richard Wagamese","sports",0,5,3,2012,"en"
"Open Library","Drop Shot","Harlan Coben","sports",0,4.4,5,1996,"heb"
"Open Library","Escape From Mr. Lemoncello's Library","Chris Grabenstein","sports",0,4.125,8,2013,"es"
"Open Library","Encyclopedia of modern bodybuilding","Arnold Schwarzenegger","sports",0,4.8,5,1985,"en"
"Open Library","Foundations of sport and exercise psychology","Robert S. Weinberg","sports",0,5,1,1995,"en"
"Open Library","Last Child in the Woods","Richard Louv","sports",0,3,1,2005,"en"
"Open Library","Playing for Pizza","John Grisham","sports",0,3.25,8,2007,"fr"
"Open Library","Tom Clancy's Net Force","Tom Clancy","sports",0,3.6666667,3,1998,"es"
"Open Library","The Blind Side","Michael Lewis","sports",0,3.8888888,9,2006,"en"
"Open Library","Misconduct","Penelope Douglas","sports",0,4.75,4,2015,"en"
"Open Library","Extra yarn","Mac Barnett","sports",0,4.8,5,2011,"en"
"Open Library","Back Spin","Harlan Coben","sports",0,3,6,1997,"heb"
"Open Library","Fever Pitch","Nick Hornby","sports",0,4.6666665,6,1992,"ita"
"Open Library","Perrine's literature, Structure, sound and sense--Eighth edition","Thomas R. Arp","sports",0,4,1,2001,"en"
"Open Library","The Contender","Robert Lipsyte","sports",0,4.5,2,1967,"en"
"Open Library","The King's Men (All for the Game #3)","Nora Sakavic","sports",0,4.75,4,2014,"en"
"Open Library","Amelia Bedelia goes camping","Peggy Parish","sports",0,5,2,1985,"en"
"Open Library","Icebreaker","A.L. Graziadei","sports",0,4,1,2022,"en"
"Open Library","Darkest fear","Harlan Coben","sports",0,3.6666667,3,2000,"heb"
"Open Library","Three Men in a Boat (to say nothing of the dog)","Jerome Klapka Jérôme","travel",0,4,34,1889,"heb"
"Open Library","O Alquimista","Paulo Coelho","travel",0,3.7968397,443,1988,"may"
"Open Library","Great Expectations","Charles Dickens","travel",0,3.7610064,159,1861,"rus"
"Open Library","The Jungle","Upton Sinclair","travel",0,4.25,92,1707,"pl"
"Open Library","Artemis Fowl","Eoin Colfer","travel",0,3.8070176,57,1999,"por"
"Open Library","The Restaurant at the End of the Universe","Douglas Adams","travel",0,4.25641,39,1980,"tur"
"Open Library","The Left Hand of Darkness","Ursula K. Le Guin","travel",0,4.22,50,1969,"heb"
"Open Library","The Voyages of Doctor Dolittle","Hugh Lofting","travel",0,3.909091,11,1922,"dan"
"Open Library","Travels with Charley","John Steinbeck","travel",0,4.0555553,18,1962,"cat"
"Open Library","Zen and the Art of Motorcycle Maintenance","Robert M. Pirsig","travel",0,3.824,125,1974,"en"
"Open Library","Dragonflight","Anne McCaffrey","travel",0,3.9318182,44,1968,"heb"
"Open Library","A Clash of Kings","George R. R. Martin","travel",0,4.319149,188,1998,"pl"
"Open Library","The Name of the Wind","Patrick Rothfuss","travel",0,4.34127,252,2007,"por"
"Open Library","The Dispossessed","Ursula K. Le Guin","travel",0,4.4117646,34,1974,"tur"
"Open Library","So long, and thanks for all the fish","Douglas Adams","travel",0,3.9764705,85,1984,"pl"
"Open Library","A Tramp Abroad","Mark Twain","travel",0,3.4166667,12,1878,"en"
"Open Library","The Price of Salt","Patricia Highsmith","travel",0,4.5384617,26,1952,"es"
"Open Library","Boy","Roald Dahl","travel",0,4,38,1984,"ita"
"Open Library","Sphere","Michael Crichton","travel",0,4.142857,14,1980,"jpn"
"Open Library","The Emerald City of Oz","L. Frank Baum","travel",0,3.6666667,6,1910,"en"
"Open Library","A Confederacy of Dunces","John Kennedy Toole","travel",0,3.7529411,85,1980,"per"
"Open Library","A Feast for Crows","George R. R. Martin","travel",0,4.0718956,153,2005,"fr"
"Open Library","Voyage Out","Virginia Woolf","travel",0,3.5,4,1915,"en"
"Open Library","Novels (Adventures of Huckleberry Finn / Adventures of Tom Sawyer)","Mark Twain","travel",0,4.44,50,1922,"en"
"Open Library","Lettres philosophiques","Voltaire","travel",0,4.5,4,1733,"fr"
"iTunes Store","If She Knew (A Kate Wise Mystery—Book 1)","Blake Pierce","mystery thriller",0,4.5,7281,0,"Brak Informacji"
"iTunes Store","The Perfect Wife (A Jessie Hunt Psychological Suspense Thriller—Book One)","Blake Pierce","mystery thriller",0,4.5,7770,0,"Brak Informacji"
"iTunes Store","Twisted Minds: A Stacy Green Mystery Thriller Sampler","Stacy Green","mystery thriller",0,3.5,107,0,"Brak Informacji"
"iTunes Store","One Night, One Asylum, and One Terrifying Truth","Ward D a Myste̴ry Thrille̴r","mystery thriller",10.99,4.5,41,0,"Brak Informacji"
"iTunes Store","Merciless Murder Mystery Thrillers - Collection One","Tikiri Herath","mystery thriller",0.99,0,0,0,"Brak Informacji"
"iTunes Store","The Mystery Guest","Nita Prose","mystery thriller",9.99,4,766,0,"Brak Informacji"
"iTunes Store","The Killing Game (An Alexa Chase Suspense Thriller—Book 1)","Kate Bold","mystery thriller",0,4.5,2263,0,"Brak Informacji"
"iTunes Store","Cold Press - A Gripping British Mystery Thriller","David Bradwell","mystery thriller",0,4,238,0,"Brak Informacji"
"iTunes Store","Inside His Mind (A Lucy Crimson Suspense Thriller—Book One)","Kate Bold","mystery thriller",0,4,996,0,"Brak Informacji"
"iTunes Store","Mystery","Jonathan Kellerman","mystery thriller",9.99,4,838,0,"Brak Informacji"
"iTunes Store","Close By (A Kari Blackhorse Suspense Thriller—Book One)","Blake Pierce","mystery thriller",0,4.5,171,0,"Brak Informacji"
"iTunes Store","Extreme Justice (An Axel Strike Action Thriller—Book 1)","Jack Mars","mystery thriller",0,4,331,0,"Brak Informacji"
"iTunes Store","Behind You (A Hailey Rock FBI Suspense Thriller—Book 1)","Rylie Dark","mystery thriller",0,4.5,1039,0,"Brak Informacji"
"iTunes Store","Once Gone (a Riley Paige Mystery—Book 1)","Blake Pierce","mystery thriller",0,4.5,7184,0,"Brak Informacji"
"iTunes Store","Girl, Alone (An Ella Dark FBI Suspense Thriller—Book 1)","Blake Pierce","mystery thriller",0,4.5,6601,0,"Brak Informacji"
"iTunes Store","Agent Zero (An Agent Zero Spy Thriller—Book #1)","Jack Mars","mystery thriller",0,4.5,4582,0,"Brak Informacji"
"iTunes Store","Mission Zero (An Agent Zero Spy Thriller—Book #20)","Jack Mars","mystery thriller",7.99,4.5,8,0,"Brak Informacji"
"iTunes Store","Keep Still (A Sage West FBI Suspense Thriller—Book One)","Molly Black","mystery thriller",0,4,485,0,"Brak Informacji"
"iTunes Store","Cold Justice (A Carly Phoenix FBI Suspense Thriller—Book 1)","Taylor Stark","mystery thriller",0,4,743,0,"Brak Informacji"
"iTunes Store","Tin God (Delta Crossroads Mystery Romance)","Stacy Green","mystery thriller",0,4.5,2654,0,"Brak Informacji"
"iTunes Store","Among the Dead (A Cara Ward FBI Suspense Thriller—Book 1)","Katie Rush","mystery thriller",0,3.5,128,0,"Brak Informacji"
"iTunes Store","Murder in the Manor (A Lacey Doyle Cozy Mystery—Book 1)","Fiona Grace","mystery thriller",0,4.5,3624,0,"Brak Informacji"
"iTunes Store","Cause to Kill (An Avery Black Mystery—Book 1)","Blake Pierce","mystery thriller",0,4.5,3093,0,"Brak Informacji"
"iTunes Store","Can’t Run (A Nora Price FBI Suspense Thriller—Book One)","Kate Bold","mystery thriller",0,4.5,723,0,"Brak Informacji"
"iTunes Store","Gone Cold (A Becca Thorn FBI Suspense Thriller—Book 1)","Rylie Dark","mystery thriller",0,4,173,0,"Brak Informacji"
"iTunes Store","Far From Here (A Mary Cage FBI Suspense Thriller—Book 1)","Taylor Stark","mystery thriller",0,4,287,0,"Brak Informacji"
"iTunes Store","Her Deadly End","Tikiri Herath","mystery thriller",5.99,4,1251,0,"Brak Informacji"
"iTunes Store","Broken (A Casey Bolt FBI Suspense Thriller—Book One)","Molly Black","mystery thriller",0,4,500,0,"Brak Informacji"
"iTunes Store","Wrong Girl (A Miles Sterling FBI Suspense Thriller—Book One)","Blake Pierce","mystery thriller",0,4,197,0,"Brak Informacji"
"iTunes Store","His Other Wife (A Stella Fall Psychological Suspense Thriller—Book One)","Ava Strong","mystery thriller",0,4,1223,0,"Brak Informacji"
"iTunes Store","Found You (A Rylie Wolf FBI Suspense Thriller—Book One)","Molly Black","mystery thriller",0,4.5,1529,0,"Brak Informacji"
"iTunes Store","Let Me Go (An Ashley Hope Suspense Thriller—Book 1)","Kate Bold","mystery thriller",0,4.5,1535,0,"Brak Informacji"
"iTunes Store","Save Me (A Katie Winter FBI Suspense Thriller—Book 1)","Molly Black","mystery thriller",0,4,1901,0,"Brak Informacji"
"iTunes Store","Edge of Madness (A Cain Shepherd FBI Suspense Thriller—Book One)","Kate Bold","mystery thriller",0.99,4.5,30,0,"Brak Informacji"
"iTunes Store","Rogue Force (A Troy Stark Thriller—Book #1)","Jack Mars","mystery thriller",0,4,1656,0,"Brak Informacji"
"iTunes Store","Book Of Secrets: A Suspenseful FBI Crime Thriller","D.F. Hart","mystery thriller",0,4,597,0,"Brak Informacji"
"iTunes Store","Somewhere Safe (A Piper Woods FBI Suspense Thriller—Book One)","Molly Black","mystery thriller",0,4.5,1008,0,"Brak Informacji"
"iTunes Store","Turn Back (A Morgan Reid FBI Suspense Thriller—Book One)","Kate Bold","mystery thriller",0,4.5,132,0,"Brak Informacji"
"iTunes Store","Already Gone (A Laura Frost FBI Suspense Thriller—Book 1)","Blake Pierce","mystery thriller",0,4,1695,0,"Brak Informacji"
"iTunes Store","Now Run (A Brynn Justice FBI Suspense Thriller—Book One)","Kate Bold","mystery thriller",0,4,250,0,"Brak Informacji"
"iTunes Store","Don’t Look (A Taylor Sage FBI Suspense Thriller—Book 1)","Molly Black","mystery thriller",0,4.5,1597,0,"Brak Informacji"
"iTunes Store","Nowhere Safe (A Harley Cole FBI Suspense Thriller—Book 1)","Kate Bold","mystery thriller",0,4.5,1739,0,"Brak Informacji"
"iTunes Store","Silent Girl (A Sheila Stone Suspense Thriller—Book One)","Blake Pierce","mystery thriller",0,4,872,0,"Brak Informacji"
"iTunes Store","Get Out (A Heather King Suspense Thriller—Book One)","Kate Bold","mystery thriller",0,4.5,159,0,"Brak Informacji"
"iTunes Store","Stop Him (A Beth Drake FBI Suspense Thriller—Book One)","Kate Bold","mystery thriller",0,4.5,290,0,"Brak Informacji"
"iTunes Store","Remember The Fear (A Clara Pike FBI Thriller—Book One)","Molly Black","mystery thriller",0,4,525,0,"Brak Informacji"
"iTunes Store","Still Alive (A Lily Dawn FBI Suspense Thriller—Book 1)","Ava Strong","mystery thriller",0,4,942,0,"Brak Informacji"
"iTunes Store","Absolute Threat (A Jake Mercer Political Thriller—Book 1)","Jack Mars","mystery thriller",0,4,544,0,"Brak Informacji"
"iTunes Store","So Long (A Faith Bold FBI Suspense Thriller—Book One)","Blake Pierce","mystery thriller",0,4.5,1028,0,"Brak Informacji"
"iTunes Store","Never Run (A May Moore Suspense Thriller—Book 1)","Blake Pierce","mystery thriller",0,4,1429,0,"Brak Informacji"
"iTunes Store","Come Close (A Hannah Mercy FBI Suspense Thriller—Book One)","Rylie Dark","mystery thriller",0,4,218,0,"Brak Informacji"
"iTunes Store","No Mercy (A Valerie Law FBI Suspense Thriller—Book 1)","Blake Pierce","mystery thriller",0,4,1455,0,"Brak Informacji"
"iTunes Store","All She Fears (A Jade Savage FBI Suspense Thriller—Book 1)","Molly Black","mystery thriller",0,4,444,0,"Brak Informacji"
"iTunes Store","No Way Out (A Carly See FBI Suspense Thriller—Book 1)","Rylie Dark","mystery thriller",0,4.5,1274,0,"Brak Informacji"
"iTunes Store","All For Me (A Hayden Smart FBI Suspense Thriller—Book 1)","Rylie Dark","mystery thriller",0,4,389,0,"Brak Informacji"
"iTunes Store","See Her Run (A Mia North FBI Suspense Thriller—Book One)","Rylie Dark","mystery thriller",0,4,877,0,"Brak Informacji"
"iTunes Store","Rising Tide (A Cassandra Fierce Suspense Thriller—Book One)","Molly Black","mystery thriller",0,4,380,0,"Brak Informacji"
"iTunes Store","Twisted Truth (An Amy Rush Suspense Thriller—Book 1)","Ava Strong","mystery thriller",0,4,740,0,"Brak Informacji"
"iTunes Store","DEAD AND GONE TO BELL","Jeremy Waldron","mystery thriller",9.99,4.5,252,0,"Brak Informacji"
"iTunes Store","BELL HATH NO FURY","Jeremy Waldron","mystery thriller",9.99,4,238,0,"Brak Informacji"
"iTunes Store","Not Me (A Camille Grace FBI Suspense Thriller—Book 1)","Kate Bold","mystery thriller",0,4,2040,0,"Brak Informacji"
"iTunes Store","Her Secret Crime","Tikiri Herath","mystery thriller",7.99,4.5,199,0,"Brak Informacji"
"iTunes Store","Revenge Prey","John Sandford","mystery thriller",13.99,0,0,0,"Brak Informacji"
"iTunes Store","The Keeper","Tana French","mystery thriller",13.99,4.5,58,0,"Brak Informacji"
"iTunes Store","Cozy Case Files, A Cozy Mystery Sampler, Volume 9","Donna Andrews, Ellie Alexander, Allison Montclair, Carolyn Haines, Hannah Dennison, Leonard Goldberg, Kylie Logan, Eve Calder & Susanna Calkins","mystery thriller",0,3,14,0,"Brak Informacji"
"iTunes Store","Cozy Case Files, A Cozy Mystery Sampler, Volume 14","Ellie Alexander, Diane Kelly, Korina Moss, Gigi Pandian, Paige Shelton, Rhys Bowen & Clare Broyles","mystery thriller",0,3.5,15,0,"Brak Informacji"
"iTunes Store","Short Science Fiction","Isaac Asimov","science fiction",0,0,0,0,"Brak Informacji"
"iTunes Store","Oblivion Threshold: A Military Science Fiction Space Opera Epic (The Oblivion Saga Book 1)","J.R. Mabry & B.J. West","science fiction",0,4,145,0,"Brak Informacji"
"iTunes Store","Dead Space: A Science Fiction Alien Romance","Leigh Kelsey","science fiction",0,0,0,0,"Brak Informacji"
"iTunes Store","Transmission (The Invasion Chronicles—Book One): A Science Fiction Thriller","Morgan Rice","science fiction",0,4,662,0,"Brak Informacji"
"iTunes Store","99 Classic Science-Fiction Short Stories","Ray Bradbury, Philip K. Dick, Abraham Merritt, Amelia Reynolds Long, Anthony Melvillle Rud, Arthur Train, Clark Ashton Smith, David H. Keller, Donald Allen Wollheim, E.M. Forster, Edgar Allan Poe, Edgar Fawcett, Ellis Parker Butler, Fletcher Pratt, Francis Flagg, Frank Owen, Frank R. Stockton, Fred M. White, George Allan England, Green Peyton Wertenbaker, H.G. Wells, Isaac Asimov, Jack G. Huekels, Jack London, Jack Williamson, Katherine MacLean, Leo Szilard, Miles John Breuer, Nelson Slade Bond, Peter B. Kyne, Ray Cummings, Raymond F. O'Kelley, Robert Barr, Robert Welles Ritchie, Roquia Sakhawat Hussain, Rudyard Kipling, Seabury Quinn, Tudor Jenks, W.L. Alden & Readym Anthologies","science fiction",0.99,3,14,0,"Brak Informacji"
"iTunes Store","Sandstorm: A Dystopian Science Fiction Story","T.W. Piperbrook","science fiction",0,3.5,243,0,"Brak Informacji"
"iTunes Store","First Strike","Richard Turner","science fiction",0,4.5,960,0,"Brak Informacji"
"iTunes Store","Her Captain's Command 1 Stripped (erotica science fiction)","Christina Stoke","science fiction",0,4,65,0,"Brak Informacji"
"iTunes Store","The Seventh Science Fiction Megapack","Robert Silverberg, Arthur C. Clarke, Marion Zimmer Bradley, Lawrence Watt-Evans & Mike Resnick","science fiction",0.99,3.5,25,0,"Brak Informacji"
"iTunes Store","Velocity Weapon","Megan E. O'Keefe","science fiction",6.99,4,258,0,"Brak Informacji"
"iTunes Store","Funny Science Fiction","Mike Resnick, Ken Liu, Cat Rambo, Lavie Tidhar, Tim Pratt & Sarah Pinsker","science fiction",3.99,4.5,11,0,"Brak Informacji"
"iTunes Store","Two Science Fiction Adventures","Tim Powers","science fiction",8.99,4.5,7,0,"Brak Informacji"
"iTunes Store","The 14th Science Fiction MEGAPACK®","Joe W. Haldeman, Poul Anderson, Lloyd Biggle Jr. & Larry Niven","science fiction",0.99,0,0,0,"Brak Informacji"
"iTunes Store","The Science Fiction anthology","Philip K. Dick, Andre Norton, Murray Leinster, Lester del Rey, Harry Harrison, Marion Zimmer Bradley, Fritz Leiber & Ben Bova","science fiction",1.99,0,0,0,"Brak Informacji"
"iTunes Store","The Fourth Science Fiction Megapack","Isaac Asimov, Philip K. Dick, Mary A. Turzillo, E.C. Tubb, Murray Leinster, Kurt Vonnegut, Jr., Cynthia Ward, George H. Scithers, John Russell Fearn, Harry Harrison, Milton Lesser, Ayn Rand, Jason Andrew, Larry Hodges, Carmelo Rafala, Ray Cluley, John Gregory Betancourt, James C. Stewart & James K. Moran","science fiction",0.99,3.5,21,0,"Brak Informacji"
"iTunes Store","Major Science Fiction Anthologies: A Brief History","Blue Tyson","science fiction",0,0,0,0,"Brak Informacji"
"iTunes Store","100 Classic Science Fiction Stories: Volume I","Golgotha Press","science fiction",2.99,3.5,12,0,"Brak Informacji"
"iTunes Store","Science Fiction Adventure Magazine: May 2010","Dale Cozort","science fiction",0,0,0,0,"Brak Informacji"
"iTunes Store","The Gospel according to Science Fiction","Gabriel McKee","science fiction",9.99,0,0,0,"Brak Informacji"
"iTunes Store","Smallworld: A Science Fiction Adventure Comedy","Dominic Green","science fiction",0,3.5,93,0,"Brak Informacji"
"iTunes Store","The Spirit of Science Fiction","Roberto Bolaño & Natasha Wimmer","science fiction",10.99,0,0,0,"Brak Informacji"
"iTunes Store","The Science Fiction Archive #4","Fritz Leiber, Robert Sheckley, H. B. Fyfe, Jerome Bixby, Alan Nourse, Evelyn E. Smith & Rey Bertran","science fiction",1.99,4.5,7,0,"Brak Informacji"
"iTunes Store","Science Fiction Triple Features Treasury","Isaac Asimov, Poul Anderson, Donald E. Westlake, Robert F. Young, Frank Belknap Long, Fritz Leiber & Mack Reynolds","science fiction",4.99,0,0,0,"Brak Informacji"
"iTunes Store","The Science Fiction Archive #3","H. Beam Piper, Evelyn E. Smith, Clifford Simak, Poul Anderson, Frederik Pohl & Christopher Grimm","science fiction",1.99,4,6,0,"Brak Informacji"
"iTunes Store","Tales of Science Fiction","Robert E. Keller","science fiction",0,3.5,8,0,"Brak Informacji"
"iTunes Store","Twenty-First Century Science Fiction","David G. Hartwell & Patrick Nielsen Hayden","science fiction",14.99,0,0,0,"Brak Informacji"
"iTunes Store","Fantasy and Science Fiction Stories","Mikkell Khan","science fiction",0,0,0,0,"Brak Informacji"
"iTunes Store","Significance: a Science Fiction Short Story","Randall Allen Dunn","science fiction",0.99,0,0,0,"Brak Informacji"
"iTunes Store","Now Write! Science Fiction, Fantasy and Horror","Laurie Lamson","science fiction",10.99,0,0,0,"Brak Informacji"
"iTunes Store","Star Stuff: Science Fiction and Fantasy Stories","Daniel Arenson","science fiction",3.99,4,7,0,"Brak Informacji"
"iTunes Store","Escape to Other Worlds with Science Fiction","Jo Walton","science fiction",1.99,3,6,0,"Brak Informacji"
"iTunes Store","The Best Science Fiction and Fantasy of the Year","Jonathan Strahan","science fiction",9.99,3,5,0,"Brak Informacji"
"iTunes Store","Jake's Monthly- Science Fiction Anthology","Jake Johnson","science fiction",0.99,0,0,0,"Brak Informacji"
"iTunes Store","The Spaceman's Omega: A Mpreg Science Fiction Romance","Tabatha Austin","science fiction",0,0,0,0,"Brak Informacji"
"iTunes Store","Skin 2.0: A Cyberpunk Science Fiction Novella","Alex Leu","science fiction",0,3.5,11,0,"Brak Informacji"
"iTunes Store","The Second Golden Age of Science Fiction Megapack: Mark Clifton","Mark Clifton & Frank Riley","science fiction",0.99,4.5,7,0,"Brak Informacji"
"iTunes Store","Arrival (The Invasion Chronicles—Book Two): A Science Fiction Thriller","Morgan Rice","science fiction",3.99,4,130,0,"Brak Informacji"
"iTunes Store","The Second Science Fiction Megapack","Fritz Leiber, C.M. Kornbluth, Darrell Schweitzer, Robert Sheckley, Fredric Brown, Alfred Bester, Lawrence Watt-Evans, Randall Garrett, Nina Kiriki Hoffman, Robert Silverberg, Murray Leinster, Tom Purdom, Philip K. Dick, Jerry Sohl, Pamela Rentz, Henry Kuttner, Frank Belknap Long, Poul Anderson, Mack Reynolds, James Blish, Ben Bova, Myron R. Lewis & Marion Zimmer Bradley","science fiction",0.99,4,69,0,"Brak Informacji"
"iTunes Store","The Year's Best Science Fiction: Thirtieth Annual Collection","Gardner Dozois","science fiction",11.99,4.5,18,0,"Brak Informacji"
"iTunes Store","The Fourth Science Fiction Megapack","Mary A. Turzillo, E.C. Tubb, Murray Leinster, Philip K. Dick, Kurt Vonnegut, Jr., Larry Hodges, Henry Kuttner, George H. Scithers, John Gregory Betancourt, John Russell Fearn, Harry Harrison, Edgar Pangborn, Isaac Asimov & Ayn Rand","science fiction",0.99,4,32,0,"Brak Informacji"
"iTunes Store","Cherry Girl (science fiction romance)","Candy Dance","science fiction",2.99,4.5,9,0,"Brak Informacji"
"iTunes Store","The Flowered Thundermug: A Science Fiction Comedy","Alfred Bester","science fiction",0.99,0,0,0,"Brak Informacji"
